title	chapter	start_mm:ss	end_mm:ss	is_war_report	is_combat_scene	german_soldiers_depicted	shot_count	content	audio_transcription	filestem	episode	year	start	end	start_frame	end_frame
Die Deutsche Wochenschau Nr. 605 / 1942	4	11:00	12:47	True	True	True	22.0	4. Gefecht um den U-Boot-Stützpunkt Saint-Nazaire, besetztes Frankreich, 1942 Deutsches Abwehrfeuer gegen einen Landungsversuch der Briten am Unterseeboot-Stützpunkt St. Nazaire. Feuer. Einschläge. Die in den Hafen eingedrungenen britischen Truppen unter Beschuss. Einheiten bei der Durchsuchung der Häuser und Festnahme einzelner Gruppen britischer Soldaten. Gefallene britische Soldaten. Im Hafen zerstörte britische Schnellboote. Britische Gefangene. Ein Verwundeter wird auf einer Transportliege abtransportiert. Halb versunkener amerikanischer Zerstörer, der „das Schleusentor von Saint-Nazaire aufsprengen [sollte]“ (Sprecher). Abtransport gefangengenommener Briten. Teilweise versunkener amerikanischer Zerstörer.	Bei wirklich militärischen Aktionen dagegen haben sich die Londoner Machthaber als vollkommen dilettantisch erwiesen. Das zeigt ihr missglückter Landungsversuch von Serna Seer. Feindkräfte, die im Schutze der Dunkelheit in das Hafengebiet eindrangen, werden niedergekämpft. Die Briten, die sich in einigen Schlupfwinkeln festgesetzt haben, werden von Säuberungskommandos herausgeholt. Dieses sinnlose Unternehmen der Engländer auf Serna Seer brachte dem Feind nur schwere Verluste und keinerlei Erfolg. Die englischen Landungstruppen, die den deutschen U-Boot-Stützpunkt vernichten sollten, wurden aufgerieben oder gefangen genommen. Zerstörte englische Schnellboote. Die britische Flotte verlor bei Serna Seer insgesamt 15 Einheiten. Gefangene Briten. Dieser alte amerikanische Zerstörer sollte das Schleusentor von Serna Seer aufsprengen. Er fuhr unter dieser deutschen Flagge. Sie ist allerdings englisches Fabrikat. Die Gefangenen werden abgeführt. Das Abenteuer der Briten hat ein unrühmliches Ende gefunden.	605_1942	605	1942	660000.0	767000.0	16500.0	19175.0
Die Deutsche Wochenschau Nr. 605 / 1942	5	13:08	13:44	True	False	True	4.0	5. Auszeichnungen im Führerhauptquartier Wolfsschanze bei Rastenburg, Ostpreußen, 1942 Der Jagdflieger Leutnant Hans Strelow auf dem Weg ins Hauptquartier. Im Führerhauptquartier verleiht Hitler das Eichenlaub zum Ritterkreuz des Eisernen Kreuzes an Generalmajor Hube, Oberst Hans Traut, Major von Wolff, Major Schulz und Fliegerleutnant Strelow; „er ist der jüngste Eichenlaubträger“ (Sprecher). Umlegen der Ritterkreuze. Die Offiziere mit Hitler vor dem Führerhauptquartier.	Leutnant Strelow, einer unserer erfolgreichsten Jagdflieger im Führerhauptquartier. Verdiente Offiziere erhalten aus der Hand des Führers das Eichenlaub zum Ritterkreuz des Eisernen Kreuzes. Generalmajor Hube. Oberst Traut. Major von Wolf. Major Schulz. Leutnant Strelow, 20 Jahre alt, Sohn eines Berliner Volksschullehrers. Er errang bisher 66 Luftsiege. Er ist der jüngste Eichenlaubträger.	605_1942	605	1942	788000.0	824000.0	19700.0	20600.0
Die Deutsche Wochenschau Nr. 605 / 1942	6	13:52	15:35	True	False	True	20.0	6. Nachschub für die Ostfront, Sowjetunion, 1942 Karte der Ostfront von Leningrad bis Nikolajew. Eine Transportstaffel der Luftwaffe (Junkers Ju 52) auf einem Feldflugplatz. Die Flugzeuge werden aufgetankt und beladen. Start und Flug einer Staffel. Im Tiefflug geht es über das verschneite Frontgebiet. Einzelne Siedlungen. Bordschütze mit MG. Munition und Verpflegung werden abgeworfen. Eine Transporteinheit bringt Nachschub zu einem vorgeschobenen Feldflugplatz. Landung der Transportstaffel. Nach dem Umladen auf Pferdeschlitten wird der Nachschub weiterbefördert. Maschinen der Transportstaffel stehen in einer Reihe.	An der Ostfront. Bei einer Transportstaffel unserer Luftwaffe. Die Maschinen werden getankt. Ladung wird übernommen. An die Besatzungen der Transportstaffeln werden Tag um Tag höchste Anforderungen gestellt. Sie sind ununterbrochen im Einsatz. Flug an die Front. Der Borgschütze an seinem NG. Weit vorgeschobene Truppen werden aus der Luft mit Munition und Lebensmitteln versorgt. Andere Transportverbände bringen Nachschub zu den vorgeschobenen Feldflugplätzen. Von hier aus geht das Material zu den vorderen Linien.	605_1942	605	1942	832000.0	935000.0	20800.0	23375.0
Die Deutsche Wochenschau Nr. 605 / 1942	7	16:05	18:23	True	True	True	39.0	7. Kampf im Donezgebiet (Sprecher), Ostfront, Sowjetunion, 1942 Infanterieeinheiten in Bunkern und Erdstellungen; Soldaten mit Feldstechern beobachten die Front; Alarm; Lauf zu den Stellungen; Laden der Artillerie; Artillerie feuert auf ein Gelände hinter einem Bahndamm; Detonationen. Soldaten „in der vordersten Linie“ (Sprecher) beim Schießen mit Karabinern, MG, Granatwerfern und 8,8 cm-Flak. Einschläge. Ausgebrannte sowjetische Panzer und viele gefallene sowjetische Soldaten. Ein an der Hand verwundeter Waffen-SS-Mann wird verbunden. Das Gelände vor den deutschen Linien mit „zahllosen gefallenen Bolschewiken“ (Sprecher).	Im Donetsgebiet. Hier greifen die Sowjets immer wieder mit stärksten Kräften an. Artillerie nimmt bolschewistische Verbände, die sich hinter einem Bahndamm bereitstellen, unter Feuer. In den vordersten Gräben der Donetsfront. Die Bolschewiken stürmen in immer neuen Wellen heran. Im zusammengefassten Feuer unserer leichten und schweren Waffen brechen jedoch ihre Angriffe immer wieder zusammen. Die Sowjets sind zurückgeworfen. Kameradschaftliche Hilfe nach dem Kampf. So sieht es vor den deutschen Stellungen aus. Zahllose gefallene Bolschewiken.	605_1942	605	1942	965000.0	1103000.0	24125.0	27575.0
Die Deutsche Wochenschau Nr. 605 / 1942	8	18:23	24:10	True	True	True	95.0	8. Mittelabschnitt der Ostfront (Sprecher), Sowjetunion, 1942 Schneepflüge beim Schneeräumen auf Nachschubstraßen. Sowjetische Gefangene und Zivilbevölkerung bei Schneeräumarbeiten auf den Straßen. Über die befahrbar gemachte Straße rollen motorisierte Nachschubeinheiten. Pferdefuhrwerke befördern Nachschub. Panzer und mit Schneehemden getarnte Infanteriesoldaten. Nachschub auf Pferdeschlitten. Eine Einheit auf Skiern in einem weiten Schneegelände. Infanterie bezieht Bereitstellungen. Artillerie feuert auf ein Waldstück. Detonationen. Zusammen mit Panzerkampfwagen und Sturmgeschützen gehen Stoßtrupps gegen das Waldstück vor. Laden und Abfeuern der Artillerie. „Infanterie des Heeres und der Waffen-SS greift an“ (Sprecher). Soldat mit Feldstecher beobachtet die Front. Soldaten beim Schießen mit MG und Karabinern. Truppen durchsuchen den Wald, vorbei an einem zerstörten Panzer und gefallenen Soldaten. Panzerangriff auf eine Ortschaft. Viele gefallene sowjetische Soldaten im Schnee. Infanterie in der Ortschaft. Viel zerstörtes Kriegsmaterial und gefallene sowjetische Soldaten. Brennende Trümmer.	Zahllose gefallene Bolschewiken. Am mittleren Frontabschnitt. Schneepflüge machen die Nachschubstraßen frei. Noch immer herrscht an verschiedenen Punkten der Ostfront harter Winter. Gewaltige Schneemassen bedecken weithin das Land. Auch gefangene Bolschewiken und Zivilbevölkerung sind für die Säuberung der Straßen eingesetzt. Der Weg ist wieder frei. Es geht weiter vorwärts. Auf dem Marsch nach vorn. Wie der Wehrmachtbericht wiederholt meldete, haben Verbände des Heeres und der Waffen-SS den Feind in harten Abwehrkämpfen immer wieder zurückgeworfen. Durch kühn geführte Gegenstöße gelang es, in die feindlichen Linien einzudringen und starke Kräfte der Sowjets zu vernichten. Die Front ist erreicht. Die Infanterie rückt in ihre Bereitstellungen. Artillerie bereitet einen Angriff auf die Sowjets vor, die sich in einem Wald festgelegt haben. Panzerkampfwagen und Sturmgeschütze gehen nach vorn. Stoßtrupps folgen dicht auf. In breiter Front greift Infanterie des Heeres und der Waffen-SS an. Dort hinten Bolschewiken. Die vordersten Gräben der Sowjets sind genommen. In zehn Einzelkämpfen wird der Waldabschnitt durchschritten. Es gilt es, eine Ortschaft in der Flanke der bolschewistischen Stellungen zu nehmen. Sie wird von den Sowjets verbissen verteidigt. Stundenlang tobt der Kampf. Nur Schritt für Schritt geht es an das Dorf heran. Vom deutschen MG-Feuer niedergemäht. Unter der vernichtenden Wirkung der deutschen Waffen haben sich die Bolschewiken zurückgezogen. Die Spitze unserer Truppen dringt in die Ortschaft ein. Auch hier erlitt der Feind schwerste blutige Verluste.	605_1942	605	1942	1103000.0	1450000.0	27575.0	36250.0
Die Deutsche Wochenschau Nr. 605 / 1942	9	24:29	28:19	True	True	True	66.0	9. Ein deutscher Handelsstörer bei der Fahrt im Indischen Ozean, 1942 Die Kriegsflagge der Marine. Ein Frachtschiff wird gesichtet und gestoppt. Ein Untersuchungskommando setzt zu dem Frachter über. Die Besatzung des Frachters geht in die Rettungsboote. Ein nicht seetüchtiges Rettungsboot versinkt. Der Handelsstörer nimmt die Besatzung an Bord. Sprengung des Frachtschiffes; das sinkende Schiff. „Für die Gefangenen sind zusätzliche Lebensmittel geborgen worden“ (Sprecher). Weiterfahrt des Störers. Eine bewohnte Insel wird angelaufen. Matrosen mit Ferngläsern beobachten die Insel. Die Besatzung des britischen Frachters wird mit Rettungsbooten an Land gebracht. Der Handelsstörer bei der Fahrt; Beschuss eines Frachtschiffs mit Schiffsartillerie; sinkendes Schiff. Unterlegt das Lied „Denn wir fahren gegen Engeland“.	Deutscher Handelsstörer im Indischen Ozean. Diese Aufnahmen wurden mit einer Schmalfilmkamera gemacht. Sie erreichten uns erst nach wochenlanger Fahrt. Ein Dampfer ist ausgemacht. Er wird als bewaffneter britischer Frachter erkannt. Das Untersuchungskommando setzt über. Der Frachter hat inzwischen seine Rettungsboote zu Wasser gebracht. Ein Entkommen ist für ihn unmöglich. Ohne Gegenwehr ergibt er sich in sein Schicksal. Eines der Boote war nicht seetüchtig. Der Handelsstörer nimmt die Besatzung an Bord. Die Briten mit dem Stahlhelm gehörten zur Geschützbedienung des Schiffes. Der Frachter wird gesprengt. Er hatte Waffen und Munition an Bord. Für die Gefangenen sind zusätzliche Lebensmittel geborgen worden. Der Handelsstörer setzt seine Fahrt fort und läuft eine bewohnte Insel an. Die Gefangenen werden an Land gebracht. Nach kurzem Aufenthalt geht die Jagd weiter. Wieder ist ein feindliches Handelsschiff gestellt. Stopp-Schuss. Der Frachter versucht zu entkommen. Feuer aus allen Rohren. Der Handelsstörer läuft mit hoher Fahrt auf seine Beute zu. Links das Heckgeschütz des bewaffneten Frachters. Neuer Tonnageverlust für den Feind. Allein im Monat März verloren Großbritannien und die USA 105 Handelsschiffe mit 646.900 Bruttoregistertonnen.	605_1942	605	1942	1469000.0	1699000.0	36725.0	42475.0
Die Deutsche Wochenschau Nr. 606 / 1942	1	06:31	10:19	False	False	True	29.0	1. Das Berliner Philharmonische Orchester spielt in einer Werkshalle, Berlin, Deutsches Reich, 1942 Fabrikgelände. Werksangehörige begeben sich für ein Konzert des Berliner Philharmonischen Orchesters in eine Werkshalle. Während einer Werkpause dirigiert Wilhelm Furtwängler dort die Ouvertüre zu Richard Wagners Oper „Die Meistersinger von Nürnberg“. Die zuhörenden Arbeiter und Angestellten des Werkes, unter ihnen auch verwundete Soldaten. Das Orchester und der Dirigent. Beifall am Ende des Konzerts. Furtwängler nimmt einen Blumenstrauß entgegen.	In einer Werkpause dirigiert Wilhelm Furt-Wengler das Berliner Philharmonische Orchester. Wir hören das Meistersinger-Vorspiel von Richard Wagner.	606_1942	606	1942	391000.0	619000.0	9775.0	15475.0
Die Deutsche Wochenschau Nr. 606 / 1942	2	10:21	12:44	True	False	False	41.0	2. Rüstungsbetrieb im Deutschen Reich, 1942 Herstellung von Panzerkampfwagen und Sturmgeschützen. Die große Montagehalle. Der Turm eines Panzers auf der Drehbank. Triebräderherstellung. Montage der verschiedenen Teile. Gesamtansicht der Halle mit zahlreichen halbfertigen Panzern. Einbau des Motors. Montage des Laufwerks: Einsetzen der Achsen; Aufsetzen der Lauf- und Stützrollen. Mit Hilfe eines Krans werden die Panzer auf die Ketten gestellt und diese montiert. Bei einem Panzerkampfwagen III wird der Turm aufgesetzt. An einem Sturmgeschütz wird die Kanone angebracht. Gesamtansicht der Halle. Fertige Panzerkampfwagen III rollen durch die Montagehalle.	Hier entstehen Panzerkampfwagen, Bearbeitung des Turmes, Herstellung von Triebrädern, Zusammenbau Frollen, eine Stützrolle wird aufgesteckt, die Kette wird montiert Panzerkampfwagen erhält sein Geschütz, Zusammenbau eines Sturmgeschützes. So werden Tag und Nacht in den deutschen Rüstungswerken die besten Waffen für die besten Soldaten der Welt geschmiedet.	606_1942	606	1942	621000.0	764000.0	15525.0	19100.0
Die Deutsche Wochenschau Nr. 606 / 1942	3	12:53	13:26	False	False	True	4.0	3. 50. Geburtstag des Generalfeldmarschalls Erhard Milch, Deutsches Reich, 1942 Reichsmarschall Hermann Göring trifft ein und beglückwünscht Milch zum Geburtstag. Der Sprecher hebt die Verdienste Milchs beim Aufbau der Luftwaffe, als Verantwortlicher für die flugtechnische Entwicklung und als Leiter der Rüstung der Luftwaffe hervor.	Reichsmarschall Hermann Göring überbringt dem Generalfeldmarschall Erhard Milch einem seiner treuesten und bedeutendsten Mitarbeiter seine Glückwünsche zum 50. Geburtstag. Das Leben des Generalfeldmarschall gehört seit 27 Jahren der Fliegerei. In der Systemzeit hat er trotz aller widrigen Umstände durch persönlichen Einsatz für den fliegerischen Gedanken geworben. Nach der Machtergreifung wirfte er entscheidend am Aufbau der deutschen Luftwaffe mit. Generalfeldmarschall Milch ist heute für die flugtechnische Entwicklung in Deutschland verantwortlich. Er leitet außerdem die gesamte Rüstung unserer Luftwaffe.	606_1942	606	1942	773000.0	806000.0	19325.0	20150.0
Die Deutsche Wochenschau Nr. 606 / 1942	4	13:29	14:05	True	False	True	4.0	4. Auszeichnungen im Führerhauptquartier „Wolfsschanze“, Ostpreußen, Deutsches Reich, 1942 Die Jagdflieger Hauptmann Philipp (94 Abschüsse), Hauptmann Ubben (70 Abschüsse) und Oberleutnant Ostermann (81 Abschüsse) auf dem Weg in das Führerhauptquartier. Begrüßung. Hitler überreicht Ubben und Ostermann das Eichenlaub zum Ritterkreuz und Philipp das Eichenlaub mit Schwertern. Umlegen der Ritterkreuze. Die drei Offiziere am Kaffeetisch im Gespräch mit dem Reichsführer SS Heinrich Himmler.	Drei unserer erfolgreichsten Jagdflieger melden sich beim Führer. Hauptmann Philipp, 94 Abschüsse. Hauptmann Uben, 70 Abschüsse. Und Oberleutnant Ostermann, 81 Abschüsse, wurden beide mit dem Eichenlaub zum Ritterkreuz ausgezeichnet. Hauptmann Philipp erhielt als achter Soldat der deutschen Wehrmacht das Eichenlaub mit Schwertern.	606_1942	606	1942	809000.0	845000.0	20225.0	21125.0
Die Deutsche Wochenschau Nr. 606 / 1942	5	14:31	15:53	True	True	True	15.0	5. Auf einen Feldflugplatz an der Ostfront, Sowjetunion, 1942 Karte der Ostfront von Leningrad bis Nikolajew. Flugzeug wird auf den Start vorbereitet. Hauptmann Philipp an seinem Jagdflugzeug (Messerschmidt Me 109) auf einem verschneiten Feldflugplatz. Abschusszeichen werden auf das Flugzeug gemalt. Das Flugzeug wird betankt. Hauptmann Philipp beim Start. Durch den Wind des Propellers wird ein Soldat umgeweht, der Holz auf einen Schlitten transportiert. Start des Flugzeuges. Angriff auf ein auftauchendes sowjetisches Jagdflugzeug (J 17). Das Bodenpersonal verfolgt den Kampf. Sowjetisches Flugzeug wird getroffen und explodiert.	An der Ostfront. Das ist Hauptmann Philips Maschine. Jäger klar zum Start. Hauptmann Philipp. Er hat inzwischen die Zahl seiner Abschüsse auf 100 erhöht. Der Luftschraubenwind wirkt wie ein Wirbelsturm. Dort ein Sowjetjäger. Das Bodenpersonal verfolgt gespannt den Kampf. Kondensstreifen zeigen den Weg der Maschinen. Neuer Anflug. Der Bolschewik ist getroffen.	606_1942	606	1942	871000.0	953000.0	21775.0	23825.0
Die Deutsche Wochenschau Nr. 606 / 1942	6	15:54	19:04	True	True	True	25.0	6. An der Ostfront, Sowjetunion, 1942 „Am mittleren Frontabschnitt“ (Sprecher). Verschneite Landschaft. Schneeverwehungen. Deutsche Infanterieabteilung in Schneetarnkleidung. Über verschneite Straßen vorgehende Truppen. Ein Flugzeug fliegt im Tiefflug vorbei. Sonderkommandos beim Freischaufeln der Nachschubstraßen. Steckengebliebene Fahrzeuge werden wieder flottgemacht. Artilleriemunition wird herangefahren und entladen. General Stumme im Gespräch mit Soldaten. Ritterkreuzträger Oberleutnant Schwarz unter den Soldaten einer Artillerieeinheit. Beobachtung der Front. Artillerie nimmt ein Dorf unter Beschuss. Einschläge. Stoßtrupps versammeln sich, bereit zum Einsatz. Artillerie beim Feuern. Offenes Vorgehen von Stoßtrupps in weitem verschneitem Gelände. Rauch. Das brennende Dorf. Viele Tote im Schnee. Eine Kuh und ein Pferd irren umher. Brennendes Gehöft.	Am mittleren Frontabschnitt. Hier zeigt das Thermometer zeitweilig noch starke Kältegrade. Die eisigen Stürme, die seit Monaten über das ungeschützte flache Land fegten, haben nur teilweise nachgelassen. Die schweren Strapazen, die unsere Soldaten hier zu bestehen haben, sind an vielen Stellen die gleichen geblieben. In unablässiger Arbeit halten Sonderkommandos die Nachschubstraßen frei. Munition für die Artillerie. General Stumme in den vordersten Linien. Dritter Kreuzträger Oberleutnant Schwarz. Jede Bewegung des Feindes wird scharf beobachtet. Feuer auf Bereitstellungen der Sowjets, die sich in einem Dorf zum Angriff sammeln. Stoßtrupps bereit zum Einsatz. Im Schutze einer Anhöhe gehen die Stoßtrupps vor. Die Ortschaft, von der aus unsere Flanke bedroht wird, muss genommen werden. Das Artilleriefeuer lag gut. Der Feind ist schwer getroffen. In kurzem, hartem Kampf wird er geworfen.	606_1942	606	1942	954000.0	1144000.0	23850.0	28600.0
Die Deutsche Wochenschau Nr. 606 / 1942	7	19:28	20:37	True	False	True	14.0	7. Frühling auf der Halbinsel Krim, Sowjetunion, 1942 Karte der Halbinsel Krim mit Perekop, Simferopol, Sewastopol, Feodosija und Kertsch. Soldaten bei der Gartenarbeit, beim Putzen ihrer Unterkünfte und beim Abliefern der Wintersachen an die Kammer. Ein Soldat schlägt als Signal zur Essensausgabe auf eine Säge. Deutsche und rumänische Soldaten beim Essen an der Küste des Schwarzen Meeres. Soldaten sonnen sich und lesen Zeitung. Bei der Körperpflege. Lachende Soldaten. Schilder die zu den Sportstätten zeigen. Soldaten beim Sporttreiben auf einer Hindernisbahn.	Auf der Krim. Hier im äußersten Süden der Ostfront ist bereits der Frühling eingezogen. Unsere Soldaten bereiten ihm einen würdigen Empfang. Die warmen Wintersachen werden auf Kammer gegeben. Der Gong zum Essen fassen. Deutsche und rumänische Soldaten kameradschaftlich verbunden. Kurze Ruhepause. Auch in der Ruhestellung muss der Körper elastisch erhalten werden. Jeden Tag geht es einmal über die Hindernisbahn.	606_1942	606	1942	1168000.0	1237000.0	29200.0	30925.0
Die Deutsche Wochenschau Nr. 606 / 1942	8	21:04	23:01	True	True	True	23.0	8. Panzer und Infanterie in offenem Gelände, Halbinsel Kertsch, Krim, Ostfront, Sowjetunion, 1942 Blick auf offenes Gelände. Beschuss. Panzerkampfwagen III und IV rollen in breiter Front vor und greifen an. Brennende Stoppelfelder. In hügeligem Gelände vorgehende Infanterie. Granateinschläge. Feuernde Panzerabwehrkanone (Pak). Im Gelände zerstörte sowjetische Panzer. Feldwebel Lippold wird durch einen General mit dem Ritterkreuz des Eisernen Kreuzes ausgezeichnet. Überreichung des Ritterkreuzes an den Gefreiten Unfried. Umlegen des Ritterkreuzes. Unfried bekommt ein Geschenk. Gratulation.	Kampf auf der Halbinsel Kertsch. Wie der Wehrmachtbericht wiederholt meldete, brachen hier mit stärkeren Kräften geführte Angriffe der Sowjets im Feuer unserer leichten und schweren Waffen zusammen. Durch kühn geführte Gegenstöße wurde der Feind immer wieder in seine Ausgangsstellung zurückgeworfen. Panzerkampfwagen greifen an. Stoßtrupps brechen in die feindliche Stellung ein. Zerschossene Sowjetpanzer. Bei einem einzigen Angriff verloren hier die Bolschewiken 56 Panzerkampfwagen. 26 wurden bewegungsunfähig geschossen. Feldwebel-Lippold, der sich bei den Abwehrkämpfen auf der Krim durch hervorragende Tapferkeit auszeichnete, erhält aus der Hand seines Generals das Ritterkreuz des Eisernen Kreuzes. Und hier die Ritterkreuzverleihung an den Gefreiten und Fried. Bei einem Angriff der Sowjets blieb er in selbstständigem Entschluss trotz heftiger Feindeinwirkung mit seinem Maschinengewehr liegen und vernichtete starke Kräfte der immer wieder anstürmenden Bolschewiken.	606_1942	606	1942	1264000.0	1381000.0	31600.0	34525.0
Die Deutsche Wochenschau Nr. 606 / 1942	9	23:15	23:53	True	False	True	7.0	9. Großadmiral Raeder beim Besuch des Schlachtschiffes „Scharnhorst“, 21.03.1942 Die Mannschaft ist an Deck angetreten. Raeder betritt das Schlachtschiff. Raeder in Begleitung von Flottenchef Admiral Schniewind beim Abschreiten einer Ehrenformation. Raeder überreicht Konteradmiral Hoffmann, dem Kommandanten des Schlachtschiffes, das Ritterkreuz.	Bei unserer Kriegsmarine Großadmiral Reda besichtigt eins der deutschen Schlagschiffe, die in kühner Operation von Brest aus durch den Kanal schießen. Links Flottenchef Admiral Schniewind. Überreichung des Ritterkreuzes an Konteradmiral Hoffmann, den Kommandanten des Schlagschiffes.	606_1942	606	1942	1395000.0	1433000.0	34875.0	35825.0
Die Deutsche Wochenschau Nr. 606 / 1942	10	24:01	24:49	True	False	True	12.0	10. Auf einem italienischen Schlachtschiff im Mittelmeer, Italien, 1942 Die Mannschaft ist an Deck angetreten. Italienische Marineoffiziere erhalten von einem deutschen Admiral das Eiserne Kreuz. Ein deutsches Unterseeboot kehrt in einen italienischen Mittelmeerstützpunkt zurück. Der Kommandant Kapitänleutnant Kraus meldet die Ankunft seines Bootes dem italienischen Hafenkommandanten.	Auf einem italienischen Schlagschiff im Mittelmeer. Offiziere der italienischen Kriegsmarine erhalten aus der Hand eines deutschen Admirals das ihnen vom Führer verliehene Eiserne Kreuz. Ein deutsches Unterseeboot läuft nach erfolgreicher Feindfahrt im Mittelmeer in seinen italienischen Stützpunkt ein. Der Kommandant, Kapitänleutnant Kraus, meldet sein Boot dem italienischen Hafenkommandanten. Nach sechs Monaten gemeinsamen Einsatzes der deutschen und italienischen Kriegsmarine im Mittelmeer.	606_1942	606	1942	1441000.0	1489000.0	36025.0	37225.0
Die Deutsche Wochenschau Nr. 606 / 1942	11	24:49	25:27	True	False	True	11.0	11. Auszeichnungen an Guggenberger und von Tiesenhausen, Italien, 1942 Vor angetretenen Mannschaften überreicht der Herzog von Aosta die italienische Tapferkeitsmedaille an Kapitänleutnant Friedrich Guggenberger (U 81) und an Kapitänleutnant Hans Diedrich von Tiesenhausen (U 331). Auszeichnung weiterer Besatzungsmitglieder durch den Herzog. Der italienische Fregattenkapitän Fürst Borghese mit Guggenberger und von Tiesenhausen.	Nach sechs Monaten gemeinsamen Einsatzes der deutschen und italienischen Kriegsmarine im Mittelmeer. Der Herzog von Arosta überreicht Kapitänleutnant Guggenberger, der mit seinem Boot dem britischen Flugzeugträger Arc Royle versenkte, die italienische Tapferkeitsmedaille. Die gleiche Auszeichnung erhält Kapitänleutnant Freier von Thiesenhausen, der das britische Schlagschiff Warham auf den Meeresgrund schickte. Auszeichnung von verdienten Besatzungsmitgliedern. In der Mitte der erfolgreiche italienische U-Boot-Kommandant, Regattenkapitän Fürst Borghese. Vom Kriegsschauplatz in Afrika.	606_1942	606	1942	1489000.0	1527000.0	37225.0	38175.0
Die Deutsche Wochenschau Nr. 606 / 1942	12	25:30	28:18	True	False	True	42.0	12. Italienische Marineeinheiten beim Sichern eines Geleitzuges im Mittelmeer und Ankunft in Tripolis, Nordafrika, 1942 Karte Afrikas. Kriegsschiff auf der Fahrt nach Tripolis. Beobachtung des Meeres. „Britische Zerstörer greifen an“ (Sprecher). Einsatz der Bordartillerie. Rauch. „Einschläge der feindlichen Artillerie“ (Sprecher) neben den Schiffen. Ein Kameramann filmt. Weiterfahrt des Verbandes. Der Geleitzug im Hafen von Tripolis. VW-Kübelwagen und Panzerspähwagen werden entladen. Einheit der Transportstandarte Speer. Eine Werkstattkompanie hinter der Front beim Reparieren von Motoren, Motorrädern und Autos.	Schwere Einheiten der italienischen Kriegsmarine sichern einen Geleitzug nach Tipolis. Britische Zerstörer greifen an, klar zum Gefecht. Dort sind die Briten. Einschläge der feindlichen Artillerie. Die Zerstörer sind abgewehrt. Der Geleitzug hat ohne Verluste die afrikanische Küste erreicht. Neue Volkswagen für die Panzerarmee des Generaloberst Rommel. Schwere Panzerspähwagen. Fahrzeuge der Transportstandarte Speer, die jetzt auch in Afrika eingesetzt wird. Fahrt ins Kampfgebiet. Eine Werkstattkompanie hinter der Front. Sie hat ihr Lager an einer Oase aufgeschlagen.	606_1942	606	1942	1530000.0	1698000.0	38250.0	42450.0
Die Deutsche Wochenschau Nr. 606 / 1942	13	28:31	30:24	True	True	True	37.0	13. Einsatz von Artillerie und Panzern, Libyen, Nordafrika, 1942 „An der Cyrenaikafront“ (Sprecher). Deutsche und italienische Artillerie beim Feuern auf britische Stellungen, laut Sprecher südlich von Derna. Soldat mit Trillerpfeife gibt das Signal zum Abfeuern. Rommel bei der Beobachtung der Kampfvorgänge. Laden und Abfeuern der Artillerie. Vorrollende deutsche und italienische Panzertruppen. Panzer und Geschütze auf Selbstfahrlafetten beim Feuern. Artillerie beim Feuern. Zerstörte britische Panzer in der Wüste. Britische Soldaten werden gefangen genommen, unter ihnen auch Kolonialtruppen. Durch die Wüste rollende deutsche Panzer. Unterlegt das Lied „Panzer rollen in Afrika vor“.	An der Zyrenaika-Front. Deutsche und italienische Artillerie nimmt starke feindliche Aufklärungskräfte im Raume südlich von Derna unter Feuer. Generaloberst Rommel beobachtet den Kampf. Deutsche und italienische Panzer rollen zum Gegenstoß vor. Gefecht mit feindlichen Panzern. Vernichtete britische Panzerkampfwagen. Gefangene Briten. Das sind die Hilfsvölker Churchills und Roosevelts. Unsere Panzerkampfwagen rollen weiter vor. Sie bleiben am Feind. Sicher 살아 Social�. Das sind die Hilfsvölker subscribing. Das ist die Hilfsvölker world.	606_1942	606	1942	1711000.0	1824000.0	42775.0	45600.0
