episode	year	filestem	length	fps	frames	title	url_bundesarchiv	keywords	has_transcription	has_chapters
593	1942	593_1942	1796.0	24.0	43112.0	Die Deutsche Wochenschau Nr. 593 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5453	Zigarette Nachschub Russlandfeldzug / 1941-1945 Panzer Fortsetzungskrieg Reparatur Rüstung Kriegszerstörung Artillerie Funker Ritterkreuz des Eisernen Kreuzes Kriegsgefangener Ostfront Flugabwehrgeschütz Infanterie Kampfflugzeug Zweiter Weltkrieg Hawker Hurricane Schneekette Straßenkampf Verwundung Luftkrieg Bordwaffe Waffenindustrie Fabrik Gewehr Militär Bestattung Transport Pferdewagen Wüste Arbeiter Geschütz Granatwerfer Luftkampf Schnee Kraftrad Soldat Spendensammlung Feldflasche Fernmeldetechnik Jagdflugzeug Afrikafeldzug / 1940-1943 Luftwaffe Güterzug Luftangriff Ski Bf 109 Russischer Kriegsgefangener Rüstungsindustrie Panzertruppe Propaganda Maschinengewehr Panzerabwehrkanone	True	True
594	1942	594_1942	1717.0	24.0	41225.0	Die Deutsche Wochenschau Nr. 594 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5454	Russlandfeldzug / 1941-1945 Geschütz Außenpolitik Seemine Eroberung von Sewastopol Kriegszerstörung Artillerie Flugabwehr Sturzkampfflugzeug Marine Kriegsgefangener Soldat Spendensammlung Ostfront Flugabwehrgeschütz Infanterie Führerhauptquartier Ju 87 Flammenwerfer Zweiter Weltkrieg Landwirtschaft Luftwaffe Güterzug Luftkrieg Russischer Kriegsgefangener Minensuchboot Seekrieg Militär Propaganda Kartoffel Maschinengewehr Ritterkreuz des Eisernen Kreuzes mit Eichenlaub	True	True
595	1942	595_1942	1230.0	25.0	30756.0	Die Deutsche Wochenschau Nr. 595 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5455	Nachschub Französischer Kriegsgefangener Russlandfeldzug / 1941-1945 Außenpolitik Panzer Granatwerfer Kriegszerstörung Indigenes Volk Artillerie Marine Kriegsgefangener Ostfront Flugabwehrgeschütz Westfeldzug / 1940 Infanterie Zweiter Weltkrieg Afrikafeldzug / 1940-1943 Luftwaffe Staatsbegräbnis Straßenkampf Luftkrieg Handgranate Russischer Kriegsgefangener Seekrieg Gewehr Bestattung Militär Propaganda Maschinengewehr	True	True
596	1942	596_1942	1846.0	25.0	46151.0	Die Deutsche Wochenschau Nr. 596 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5456	Nachschub Panzer Russlandfeldzug / 1941-1945 Torpedo Fernmeldetruppe Frachtschiff Kohle Eroberung von Sewastopol Kriegszerstörung Artillerie Ritterkreuz des Eisernen Kreuzes Schiffsartillerie Sturzkampfflugzeug Marine Bergbau Kriegsgefangener unbekannt Ostfront Flugabwehrgeschütz Infanterie Führerhauptquartier Ju 87 Eisernes Kreuz Geleitzug Zweiter Weltkrieg Batterie / Militär Unterseebootkrieg Luftkrieg Unterseeboot Bordwaffe Munition Luftlandetruppe Franquismus Bombe Militär Fallschirmjäger Geschütz Granatwerfer Pionier / Militär Sehrohr Industrie Ritterkreuz des Eisernen Kreuzes mit dem Eichenlaub mit Schwertern und Brillanten Mörser Fernmeldetechnik Afrikafeldzug / 1940-1943 Luftwaffe Güterzug Aufklärungsflugzeug Bf 109 U 751 Granate Seekrieg Propaganda Maschinengewehr	True	True
597	1942	597_1942	1739.0	25.0	43475.0	Die Deutsche Wochenschau Nr. 597 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5457	Fallschirmjäger Nachschub Panzer Russlandfeldzug / 1941-1945 Geschütz Außenpolitik Spähtrupp Kollaboration Kradschützentruppe Fackelzug Granatwerfer Kriegszerstörung Artillerie Besetzung Sturzkampfflugzeug Marine Maschinenpistole Ostfront Flugabwehrgeschütz Luftaufklärung Besatzungspolitik Ju 87 HS 126 Kampfflugzeug Geleitzug Zweiter Weltkrieg Transportflugzeug Jagdflugzeug Afrikafeldzug / 1940-1943 Luftwaffe Luftkrieg Unterseeboot Britischer Kriegsgefangener Aufklärungsflugzeug Bf 109 Handgranate Luftlandetruppe Franquismus Eisbrecher Bombe Minensuchboot Granate Militär Ju 52/3m Propaganda Lafette Maschinengewehr	True	True
598	1942	598_1942	1786.0	24.0	42874.0	Die Deutsche Wochenschau Nr. 598 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5458	Schlachtschiff Admiral Hipper-Klasse Russlandfeldzug / 1941-1945 Außenpolitik Panzer Granatwerfer Panzersperre Artillerie Torpedoboot Sturzkampfflugzeug Marine unbekannt Prinz Eugen / Schiff, 1936-1946 Flugabwehrgeschütz Infanterie Führerhauptquartier Infanterie-Sturmabzeichen Ju 87 Kampfflugzeug Eisernes Kreuz Geleitzug Zweiter Weltkrieg Schwerer Kreuzer Luftwaffe Ilmensee / Schlacht / 1942 Luftkrieg Zerstörer Britischer Kriegsgefangener Bordwaffe Munition Gneisenau / Schiff, 1936-1945 Gewehr Seekrieg Militär Ju 52/3m Propaganda Scharnhorst / Schiff, 1936-1943 Maschinengewehr Panzerabwehrkanone Sturmgeschütz	True	True
599	1942	599_1942	1820.0	25.0	45501.0	Die Deutsche Wochenschau Nr. 599 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5459	Russlandfeldzug / 1941-1945 Frachtschiff Feldhaubitze Militärausbildung Artillerie Torpedoboot Pionier / Militär Kriegsgefangener Ostfront Infanterie Ju 87 Flammenwerfer Eisenbahnpionier Ju 88 Kampfflugzeug Zweiter Weltkrieg Afrikafeldzug / 1940-1943 Unterseebootkrieg Unterseeboot Britischer Kriegsgefangener Bombenflugzeug Handgranate Infanteriegeschütz Russischer Kriegsgefangener Minensuchboot Offizieranwärter Seekrieg Militär Propaganda Maschinengewehr	True	True
600	1942	600_1942	1763.0	25.0	44096.0	Die Deutsche Wochenschau Nr. 600 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5623	Zweiter Weltkrieg Führerhauptquartier	True	True
601	1942	601_1942	1661.0	24.0	39872.0	Die Deutsche Wochenschau Nr. 601 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5624	Nachschub Panzer Russlandfeldzug / 1941-1945 Geschütz Granatwerfer Feldartillerie Kriegszerstörung Artillerie Marine Kriegsgefangener Ostfront Flugabwehrgeschütz Infanterie Ju 87 Zweiter Weltkrieg Afrikafeldzug / 1940-1943 Werft Luftkrieg Unterseeboot Karabiner Luftangriff Bf 109 Russischer Kriegsgefangener Eisbrecher Minensuchboot Seekrieg Militär Ju 52/3m Maschinengewehr Lazarett	True	True
602	1942	602_1942	1310.0	25.0	32751.0	Die Deutsche Wochenschau Nr. 602 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5625	Nachschub Russlandfeldzug / 1941-1945 Panzer Vorpostenboot Eisenbahnzug Dampflokomotive Kriegszerstörung Schneesturm Gefecht Sturzkampfflugzeug Gedenken unbekannt Ostfront Flugabwehrgeschütz Tarnanzug Infanterie Führerhauptquartier Ju 87 Schienenverkehr Zweiter Weltkrieg Verwundung Luftkrieg Luftangriff Russischer Kriegsgefangener He 111 Militär Propaganda Maschinengewehr Sturmgeschütz	True	True
604	1942	604_1942	1642.0	25.0	41059.0	Die Deutsche Wochenschau Nr. 604 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5627	Nachschub Russlandfeldzug / 1941-1945 Außenpolitik Panzer Fortsetzungskrieg Bewirtschaftung Artillerie Pionier / Militär Sturzkampfflugzeug Marine Krankenschwester Ostfront Flugabwehrgeschütz Staatsbesuch Führerhauptquartier Ju 87 Rüstungsproduktion Zweiter Weltkrieg Landwirtschaft Afrikafeldzug / 1940-1943 Luftwaffe Werft Luftkrieg Unterseeboot Bordwaffe Lebensmittelversorgung Gebirgspionier Seekrieg Militär Ju 52/3m Bordschütze Maschinengewehr Panzerabwehrkanone Lazarett	True	True
605	1942	605_1942	1720.0	25.0	43013.0	Die Deutsche Wochenschau Nr. 605 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5628	Russlandfeldzug / 1941-1945 Panzer Granatwerfer Frachtschiff Rüstung Artillerie Marine Flugzeugbau Kriegsgefangener Ostfront Flugabwehrgeschütz Infanterie Führerhauptquartier Zweiter Weltkrieg Feldküche He 111 Seekrieg Militär Ju 52/3m Operation Chariot / 1942 Rüstungsindustrie Maschinengewehr Ritterkreuz des Eisernen Kreuzes mit Eichenlaub Stosstrupp	True	True
606	1942	606_1942	1847.0	25.0	46193.0	Die Deutsche Wochenschau Nr. 606 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5629	Schlachtschiff Panzer Rüstung Artillerie Marine unbekannt Ostfront Ritterkreuz des Eisernen Kreuzes mit dem Eichenlaub mit Schwertern Montage Infanterie Führerhauptquartier Zweiter Weltkrieg Klassische Musik Afrikafeldzug / 1940-1943 Ritterkreuzträger Luftkrieg Unterseeboot Britischer Kriegsgefangener Bf 109 Konzert Seekrieg Militär Rüstungsindustrie Scharnhorst / Schiff, 1936-1943 Panzerabwehrkanone Ritterkreuz des Eisernen Kreuzes mit Eichenlaub Stosstrupp	True	True
607	1942	607_1942	1810.0	25.0	45258.0	Die Deutsche Wochenschau Nr. 607 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5935	Russlandfeldzug / 1941-1945 Panzer Artillerie Pionier / Militär Sturzkampfflugzeug Ostfront Bunker Infanterie Führerhauptquartier Ju 87 Ju 88 Kampfflugzeug Wasserkraftwerk Zweiter Weltkrieg Klassische Musik Afrikafeldzug / 1940-1943 Brückenbau Unterseeboot Luftangriff Ski Handgranate Konzert Bombenflugzeug Kraftwerk Militär Propaganda Maschinengewehr Panzerabwehrkanone	True	True
608	1942	608_1942	625.0	25.0	15642.0	Die Deutsche Wochenschau Nr. 608 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5936	Fuhrwerk Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie Artillerie Eisenbahnfahrzeug Sturzkampfflugzeug Eisenbahn Bf 110 Infanterie Führerhauptquartier Ju 88 Eisernes Kreuz Kriegsgefangenschaft Zweiter Weltkrieg Panzerkampfwagen 38 Jagdflugzeug Logistik Ritterkreuzträger Luftkrieg Unterseeboot Hochwasser Rede Militär Maschinengewehr Panzerabwehrkanone Lazarett	True	True
609	1942	609_1942	1865.0	25.0	46645.0	Die Deutsche Wochenschau Nr. 609 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5937	Nachschub Eichenlaubträger Russlandfeldzug / 1941-1945 Außenpolitik Panzer Granatwerfer Kriegszerstörung Artillerie Parade Luftkampf Gebirgsjäger Ostfront Flugabwehrgeschütz Leningrader Blockade Erster Mai Eisernes Kreuz Zweiter Weltkrieg Jagdflugzeug Überschwemmung Hochwasser Bordwaffe FW 190 Militär Propaganda Stosstrupp	True	True
610	1942	610_1942	1921.0	25.0	48048.0	Die Deutsche Wochenschau Nr. 610 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/5938	Fuhrwerk Russlandfeldzug / 1941-1945 Panzer Torpedo Schlamm Markt Artillerie Marmorplastik Raupenschlepper Ost Sturzkampfflugzeug Panzerzug Ostfront Infanterie Führerhauptquartier Ju 87 Partisan Bildnisrelief Zweiter Weltkrieg Bohlenweg Panzerkampfwagen 38 Jagdflugzeug Logistik Ritterkreuzträger Schiffsversenkung Bauer Luftkrieg Unterseeboot Luftangriff Tierarzt Handgranate Atelier Seekrieg Militär Ju 52/3m Flugplatz Maschinengewehr Bismarck / Schiff Ritterkreuz des Eisernen Kreuzes mit Eichenlaub Sturmgeschütz	True	True
611	1942	611_1942	1746.0	24.0	41911.0	Die Deutsche Wochenschau Nr. 611 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6128	Deutscher Schäferhund Russlandfeldzug / 1941-1945 Panzer Flugabwehrartillerie T 34 Rüstung Artillerie Parade Pionier / Militär Motorschlitten Gebirgsjäger Eisenbahnbrücke Schützengraben SdKfz 250 Treibeis Infanterie Führerhauptquartier Ju 87 Ju 88 Kriegsgefangenschaft Zweiter Weltkrieg Landmine Bohlenweg Panzerkampfwagen 38 Logistik Unterseebootkrieg Ritterkreuzträger Panzerkampfwagen IV Verwundung Luftkrieg Unterseeboot Luftangriff Ski Seekrieg Militär Ren Flak 8,8 cm Rüstungsindustrie Maschinengewehr Sturmgeschütz	True	True
612	1942	612_1942	2040.0	25.0	51001.0	Die Deutsche Wochenschau Nr. 612 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6129	Zweiter Weltkrieg FW 190 Do 217 Rüstungsindustrie Rüstung Ju 88	True	True
613	1942	613_1942	1931.0	25.0	48297.0	Die Deutsche Wochenschau Nr. 613 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6130	Russlandfeldzug / 1941-1945 Panzer Landungsfahrzeug A6M Zero-Sen Granatwerfer Flugabwehrartillerie T 34 Artillerie Schnee Ritterkreuz des Eisernen Kreuzes Sturzkampfflugzeug Gebirgsjäger Kriegsgefangenenlager Schützengraben Hakenkreuz / Politisches Symbol Infanterie Führerhauptquartier Amphibische Operation Ju 87 Kriegsgefangenschaft Feldpost Zweiter Weltkrieg Kampf Panzerkampfwagen 38 Ritterkreuzträger Überfall auf Pearl Harbor Straßenkampf Panzerkampfwagen IV Verwundung Zerstörer Luftangriff Flugzeugträger Ski Siegesparade Infanteriegeschütz Schlittenhund Staatsakt Militär Bestattung Schlachtfeld Flak 8,8 cm Kriegsverdienstkreuz Maschinengewehr Ritterkreuz des Eisernen Kreuzes mit Eichenlaub Sturmgeschütz	True	True
614	1942	614_1942	1731.0	24.0	41565.0	Die Deutsche Wochenschau Nr. 614 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6158	Fuhrwerk Generalfeldmarschall Russlandfeldzug / 1941-1945 Panzer Tracht Granatwerfer T 34 Artillerie Eisenbahn Panzerabwehr Kesselschlacht Schützengraben Ostfront Infanterie Führerhauptquartier Amphibische Operation Ju 87 Ju 88 Kriegsgefangenschaft Zweiter Weltkrieg Panzerkampfwagen 38 Panzerkampfwagen IV Verwundung Luftangriff Geburtstag Militär Soldatenfriedhof Flak 8,8 cm Schlacht bei Charkow / 1942 Maschinengewehr Sturmgeschütz	True	True
615	1942	615_1942	1854.0	24.0	44506.0	Die Deutsche Wochenschau Nr. 615 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6159	Leiche Russlandfeldzug / 1941-1945 Panzer Flugabwehrartillerie Eroberung von Sewastopol Artillerie Spitfire / Flugzeug SdKfz 250 unbekannt Infanterie Führerhauptquartier Ju 87 Ju 88 Kriegsgefangenschaft Zweiter Weltkrieg Leichenzug Jagdflugzeug Afrikafeldzug / 1940-1943 Panzerkampfwagen IV Verwundung Luftkrieg Unterseeboot Luftangriff Geburtstag Bf 109 Seekrieg Militär Bestattung Flak 8,8 cm Maschinengewehr Sturmgeschütz	True	True
616	1942	616_1942	1777.0	25.0	44446.0	Die Deutsche Wochenschau Nr. 616 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6160	Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie T 34 Artillerie Schützengraben SdKfz 250 unbekannt Bf 110 Infanterie Ju 87 Ju 88 Panzerkampfwagen 35 Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Landmine Panzerkampfwagen 38 Afrikafeldzug / 1940-1943 Ritterkreuzträger Panzerkampfwagen IV Verwundung Luftangriff Handgranate Atlantikkrieg / 1940-1945 He 111 Militär Bestattung Schnellboot Flak 8,8 cm Maschinengewehr Panzerabwehrkanone	True	True
617	1942	617_1942	633.0	25.0	15839.0	Die Deutsche Wochenschau Nr. 617 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6161	Russlandfeldzug / 1941-1945 Panzer Flugabwehrartillerie Do 17 Artillerie M3 / Panzer Eisenbahngeschütz unbekannt Infanterie Ju 87 Ju 88 Kriegsgefangenschaft Zweiter Weltkrieg Landmine Panzerkampfwagen 38 Fallschirm Afrikafeldzug / 1940-1943 Verwundung Luftangriff Handgranate Festung Militär Flak 8,8 cm Maschinengewehr Panzerabwehrkanone Sturmgeschütz	True	True
618	1942	618_1942	1867.0	25.0	46682.0	Die Deutsche Wochenschau Nr. 618 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6162	Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie Schlamm Artillerie Ritterkreuz des Eisernen Kreuzes Ehrung Schützengraben unbekannt Ritterkreuz des Eisernen Kreuzes mit dem Eichenlaub mit Schwertern Infanterie Führerhauptquartier Ju 87 Kriegsgefangenschaft Zweiter Weltkrieg Panzerkampfwagen 38 Logistik Afrikafeldzug / 1940-1943 Ritterkreuzträger Panzerkampfwagen IV Luftkrieg Luftangriff Bf 109 Handgranate He 111 Militär Flak 8,8 cm Maschinengewehr Ritterkreuz des Eisernen Kreuzes mit Eichenlaub Sturmgeschütz	True	True
619	1942	619_1942	1737.0	24.0	41696.0	Die Deutsche Wochenschau Nr. 619 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6163	Panzer Russlandfeldzug / 1941-1945 Granatwerfer Flugabwehrartillerie T 34 Artillerie Sturzkampfflugzeug SdKfz 250 unbekannt Infanterie Amphibische Operation Ju 87 Ju 88 Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Ritterkreuzträger Panzerkampfwagen IV Zerstörer Unterseeboot Luftangriff Handgranate Atlantikkrieg / 1940-1945 He 111 Militär Ju 52/3m Maschinengewehr Sturmgeschütz	True	True
620	1942	620_1942	1875.0	25.0	46893.0	Die Deutsche Wochenschau Nr. 620 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6164	Russlandfeldzug / 1941-1945 Panzer Frachtschiff Flugabwehrartillerie T 34 Wimpel Artillerie Sturzkampfflugzeug Panzerabwehr Schützengraben unbekannt Bf 110 Infanterie Ju 87 Ju 88 Panzerkampfwagen 35 Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Panzerkampfwagen 38 Jagdflugzeug Afrikafeldzug / 1940-1943 Logistik M.C.200 Saetta S.M. 79 Sparviero Panzerkampfwagen IV Schiffsversenkung Verwundung Unterseeboot Luftangriff Infanteriegeschütz FW 190 Atlantikkrieg / 1940-1945 Militär Ju 52/3m Flak 8,8 cm Maschinengewehr Sturmgeschütz	True	True
621	1942	621_1942	2174.0	24.0	52180.0	Die Deutsche Wochenschau Nr. 621 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6227	Russlandfeldzug / 1941-1945 Panzerspähwagen Panzer Flugabwehrartillerie Panzerkampfwagen I Artillerie Optischer Entfernungsmesser Sturzkampfflugzeug M3 / Panzer SdKfz 250 unbekannt Bf 110 Bunker Infanterie Führerhauptquartier Ju 87 Kriegsgefangenschaft HS 123 Zweiter Weltkrieg Graffito Logistik Ritterkreuzträger Panzerkampfwagen IV Verwundung Zerstörer Luftangriff Bf 109 Handgranate Feldbefestigung He 111 Festung Doppeldecker / Flugzeug Militär Flak 8,8 cm Maschinengewehr Sturmgeschütz Leuchtturm	True	True
622	1942	622_1942	1840.0	24.0	44176.0	Die Deutsche Wochenschau Nr. 622 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6228	Wüste Russlandfeldzug / 1941-1945 Panzer Flugabwehrartillerie Artillerie Parade Pionier / Militär SdKfz 251 Behelfsbrücke Ponton unbekannt Infanterie Führerhauptquartier Ju 87 Häuserkampf Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Oase Panzerkampfwagen 38 Logistik Afrikafeldzug / 1940-1943 Straßenkampf Panzerkampfwagen IV Luftkrieg Luftangriff Trinkwasser He 111 Militär Maschinengewehr Panzerabwehrkanone Sturmgeschütz Lazarett	True	True
623	1942	623_1942	1736.0	24.0	41674.0	Die Deutsche Wochenschau Nr. 623 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6229	Feldmarschall Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie T 34 Artillerie SdKfz 251 Eisenbahn M3 / Panzer Schützengraben Bf 110 Infanterie Führerhauptquartier Ju 88 Kriegsgefangenschaft Zweiter Weltkrieg Sonderzug Jagdflugzeug Ritterkreuzträger Panzerkampfwagen IV Luftkrieg Zerstörer Luftangriff Handgranate Infanteriegeschütz He 111 Militär Flak 8,8 cm Maschinengewehr Panzerabwehrkanone Ritterkreuz des Eisernen Kreuzes mit Eichenlaub	True	True
624	1942	624_1942	1877.0	25.0	46930.0	Die Deutsche Wochenschau Nr. 624 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6230	Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie Schlamm Artillerie Pionier / Militär Kamel SdKfz 251 Gebirgsjäger Infanterie Ju 87 Flammenwerfer Zweiter Weltkrieg Grundwasser Logistik Afrikafeldzug / 1940-1943 Ritterkreuzträger Panzerkampfwagen IV Unterseeboot Luftangriff Atlantikkrieg / 1940-1945 He 111 Militär Ju 52/3m Flak 8,8 cm Maschinengewehr Panzerabwehrkanone Sturmgeschütz	True	True
625	1942	625_1942	1912.0	25.0	47822.0	Die Deutsche Wochenschau Nr. 625 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6231	Nachschub Panzer Panzerspähwagen Zweite Front Kavallerie Kriegszerstörung Artillerie Pionier / Militär Spitfire / Flugzeug Küstenartillerie Schiffsartillerie Sturzkampfflugzeug Steppe Landung bei Dieppe Ostfront Flugabwehrgeschütz Luftaufklärung Auszeichnung Bunker Infanterie Alliierte Amphibische Operation Ju 87 Flammenwerfer Ju 88 Kampfflugzeug Zweiter Weltkrieg Churchill / Panzer Ritterkreuzträger Britischer Kriegsgefangener Luftangriff Bombenflugzeug Russischer Kriegsgefangener Militär Ju 52/3m Schnellboot Propaganda Kanadischer Kriegsgefangener Maschinengewehr	True	True
626	1942	626_1942	628.0	25.0	15706.0	Die Deutsche Wochenschau Nr. 626 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6232	Nachschub Ölfeld Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie T 34 Artillerie Sturzkampfflugzeug Landung bei Dieppe Ritterkreuz des Eisernen Kreuzes mit dem Eichenlaub mit Schwertern Scharfschütze Bf 110 Infanterie Führerhauptquartier Ju 87 Kriegsgefangenschaft Zweiter Weltkrieg Jagdflugzeug Logistik Marder / Panzer Ritterkreuzträger Panzerkampfwagen IV Verwundung Erdöl Unterseeboot Luftangriff Infanteriegeschütz Atlantikkrieg / 1940-1945 Militär Flak 8,8 cm Maschinengewehr Sturmgeschütz	True	True
627	1942	627_1942	1578.0	24.0	37878.0	Die Deutsche Wochenschau Nr. 627 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6233	Russlandfeldzug / 1941-1945 Panzerspähwagen Panzer Flugabwehrartillerie T 34 Artillerie Meteorologische Station Behelfsbrücke Gebirgsjäger Schwimmbrücke SdKfz 250 unbekannt Arbeitspferd Infanterie Ju 87 Kriegsgefangenschaft Zweiter Weltkrieg Schlacht um Stalingrad Jagdflugzeug Afrikafeldzug / 1940-1943 Logistik Ritterkreuzträger Panzerkampfwagen IV Raketenwerfer Bf 109 Bergsteigen Bestattung Militär Ju 52/3m Flak 8,8 cm Maschinengewehr	True	True
628	1942	628_1942	1615.0	24.0	38769.0	Die Deutsche Wochenschau Nr. 628 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6234	Geleitzug Zweiter Weltkrieg Panzer Schlacht um Stalingrad Russlandfeldzug / 1941-1945 Jagdflugzeug Flugabwehrartillerie Unterseeboot Artillerie Luftangriff Atlantikkrieg / 1940-1945 Bf 110 Militär Flak 8,8 cm Infanterie Leningrader Blockade Ju 87 Panzerkampfwagen II Ju 88 Maschinengewehr Panzerabwehrkanone Sturmgeschütz Kriegsgefangenschaft	True	True
629	1942	629_1942	653.0	24.0	15688.0	Die Deutsche Wochenschau Nr. 629 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6235	Panzer Russlandfeldzug / 1941-1945 Flugabwehrartillerie Rüstung Artillerie Ritterkreuz des Eisernen Kreuzes mit dem goldenen Eichenlaub mit Schwertern und Brillanten Gebirgsjäger Getreidesilo Getreidespeicher unbekannt Infanterie Amphibische Operation Ju 87 Panzerkampfwagen II Ju 88 Kriegsgefangenschaft Geleitzug Zweiter Weltkrieg Schlacht um Stalingrad Jagdflugzeug Afrikafeldzug / 1940-1943 Ritterkreuzträger Panzerkampfwagen IV Luftangriff Bf 109 Burg Militär Schnellboot Elektrische Energie Flak 8,8 cm Rüstungsindustrie Sturmgeschütz	True	True
630	1942	630_1942	1175.0	24.0	28210.0	Die Deutsche Wochenschau Nr. 630 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6236	Russlandfeldzug / 1941-1945 Panzer Flugabwehrartillerie Artillerie Sport Eisenbahn Gebirgsjäger Getreidesilo Bf 110 Infanterie Ju 87 Ju 88 Geleitzug Zweiter Weltkrieg Jagdflugzeug Logistik Afrikafeldzug / 1940-1943 Ruine Unterseebootkrieg Ritterkreuzträger Luftkrieg Unterseeboot Luftangriff Diesellokomotive Bf 109 Atlantikkrieg / 1940-1945 Militär Flak 8,8 cm Maschinengewehr Sturmgeschütz	True	True
631	1942	631_1942	1358.0	24.0	32604.0	Die Deutsche Wochenschau Nr. 631 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6237	Fesselballon Russlandfeldzug / 1941-1945 Panzer Granatwerfer T 34 Artillerie Krankenschwester Schützengraben Infanterie Feldlazarett Ju 88 Häuserkampf Eisernes Kreuz Kriegsgefangenschaft Zweiter Weltkrieg Landwirtschaft Domäne Ruine Dreimächtepakt Kohl Panzerkampfwagen IV Luftkrieg Luftangriff Handgranate Infanteriegeschütz Militär Getreideernte Maschinengewehr Panzerabwehrkanone	True	True
632	1942	632_1942	1509.0	24.0	36239.0	Die Deutsche Wochenschau Nr. 632 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6238	Fesselballon Russlandfeldzug / 1941-1945 Panzer Granatwerfer Flugabwehrartillerie T 34 Artillerie Sturzkampfflugzeug Gebirgsjäger Schützengraben Plünderung Infanterie Ju 87 Panzerkampfwagen II Kriegsgefangenschaft Zweiter Weltkrieg Landwirtschaft Landmine Panzerkampfwagen 38 Ernährung Nebelwerfer Ritterkreuzträger Luftangriff Ernte He 111 Militär Flak 8,8 cm Maschinengewehr Sturmgeschütz	True	True
633	1942	633_1942	1093.0	25.0	27331.0	Die Deutsche Wochenschau Nr. 633 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6239	Schlachtschiff Ölfeld Panzer Russlandfeldzug / 1941-1945 Tirpitz / Schiff Granatwerfer Flugabwehrartillerie T 34 Dichter / Begriff Artillerie Schützengraben Infanterie Ju 88 Häuserkampf Geleitzug Zweiter Weltkrieg Landmine Schlacht um Stalingrad Unterseebootkrieg Ritterkreuzträger Panzerkampfwagen IV Zerstörer Unterseeboot Luftangriff Gneisenau / Schiff, 1936-1945 Handgranate Militär Rüstungsindustrie Scharnhorst / Schiff, 1936-1943 Maschinengewehr Poetik	True	True
634	1942	634_1942	1329.0	24.0	31900.0	Die Deutsche Wochenschau Nr. 634 / 1942	https://digitaler-lesesaal.bundesarchiv.de/video/6240	Panzer Russlandfeldzug / 1941-1945 Heeresfeldbahn T 34 Faschismus Eau de Cologne Artillerie SdKfz 251 Gebirgsjäger SdKfz 250 Infanterie Ju 87 Panzerkampfwagen II Häuserkampf Kriegsgefangenschaft Zweiter Weltkrieg Marsch auf Rom Afrikafeldzug / 1940-1943 Panzerkampfwagen IV Luftkrieg Luftangriff He 111 Militär Ju 52/3m Feldbahn Sturmgeschütz	True	True
